plant_ID,strain_ID,line,exp,height1,leaf1,chloro1,height2,leaf2,chloro2,nod,nod.weight,shoot,root
c45,control_ex,DZA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.11
c46,control_ex,DZA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.17
c47,control_ex,DZA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.09
c48,control_ex,DZA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.07
c49,control_ex,DZA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.09
c5,control_ex,DZA,1,NA,NA,NA,NA,NA,28,0,0,NA,0.03
c50 ,control_ex,DZA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08
c52,control_ex,DZA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.11
c6,control_ex,DZA,1,NA,NA,NA,NA,NA,31.6,26,0,NA,0.11
c7,control_ex,DZA,1,NA,NA,NA,NA,NA,21,0,0,NA,0.1
c8,control_ex,DZA,1,NA,NA,NA,NA,NA,41.5,15,0,NA,0.18
c9,control_ex,DZA,1,NA,NA,NA,NA,NA,27.6,0,0,NA,0.01
