plant_ID,strain_ID,line,exp,height1,leaf1,chloro1,height2,leaf2,chloro2,nod,nod.weight,shoot,root
2056,755A,DZA,3,5.9,7,53.9,10.7,33,50.1,34,3.97,1.57,0.87
2057,18,DZA,3,6.7,4,37.3,15.4,25,55.2,29,3.01,0.78,0.22
2058,82,DZA,3,9,8,43.3,16.5,43,56.9,48,2.96,1.66,0.48
2059,66,DZA,3,8.6,6,44.5,18.6,30,59.4,33,3.12,1.21,0.4
2060,230,DZA,3,6.2,4,43.6,15.9,22,53.8,63,2.16,0.67,0.26
2061,245,DZA,3,10.4,6,52.1,17.9,36,59.1,35,2.59,1.39,0.36
2062,382,DZA,3,8.8,4,42.5,13.2,23,61.5,29,3.13,0.64,0.26
2063,121,DZA,3,7.3,5,35.1,14.7,21,61.3,25,2.04,0.66,0.42
2064,757C,DZA,3,8.7,6,55.2,16.6,37,54.3,44,2.51,1.47,0.61
2065,420,DZA,3,7.5,4,44.2,14.4,25,52.9,23,4.38,0.77,0.29
2066,358,DZA,3,5.1,3,38.3,11.7,10,54.3,17,3.1,0.34,0.27
2068,27,DZA,3,8.5,8,43.7,16.6,36,62.1,31,1.35,1.58,0.59
2069,283,DZA,3,8.6,12,37.9,15.9,52,58.4,37,3.75,1.91,0.62
2070,158B,DZA,3,7.1,7,52.4,14.3,35,63.8,25,3.82,1.36,0.49
2071,35,DZA,3,10.6,7,50.3,19.8,49,59.8,28,2.21,1.47,0.4
2072,21,DZA,3,5.9,3,36.6,16,21,52.7,17,2.76,0.69,0.24
2073,35,DZA,3,8.6,6,48.9,14.9,40,57.9,21,1.78,1.03,0.35
2074,201,DZA,3,8.1,7,40.9,15.5,47,58.2,73,1.36,1.46,0.5
2076,246,DZA,3,7.8,6,44.1,13.9,28,63.4,29,5.59,1.23,0.33
2077,220,DZA,3,5.9,4,38.4,13.7,27,54.5,57,2.14,0.78,0.38
2078,73,DZA,3,6.2,6,41.7,15.9,23,62.1,39,2.28,1.06,0.46
2079,36,DZA,3,7.9,7,55.7,12.9,37,65.2,36,2.59,1.44,0.54
2080,717A,DZA,3,1.8,2,NA,1.3,2,NA,0,0,0.006,0.006
2081,498,DZA,3,7.8,4,54.7,14.2,33,62.3,25,3.04,1.25,0.51
2082,145,DZA,3,5.1,4,40.5,13.3,19,54.3,41,3.43,0.64,0.31
2083,526,DZA,3,7.6,5,40.3,18.2,38,68.5,33,2.23,1.54,0.54
2084,382,DZA,3,6,4,50,12.3,26,60.5,32,1.75,0.98,0.47
2086,200,DZA,3,6.4,7,48.3,11.4,32,57.6,36,2.35,1.33,0.81
2087,182,DZA,3,8.1,12,42.8,15.3,44,56.1,41,4.83,1.82,0.38
2088,24,DZA,3,5.8,4,46.8,13,26,59.4,23,1.58,0.89,0.52
2089,40,DZA,3,6.9,10,39.5,14.5,41,56.4,43,2.4,1.65,0.46
2090,183,DZA,3,8.4,9,42.6,16.4,53,63.1,73,3.14,1.6,0.82
2091,192C,DZA,3,6.9,12,45.1,12.1,49,53.4,94,1.52,1.6,0.34
2092,control_in,DZA,3,4.1,3,NA,4.6,4,21.6,0,0,0.04,0.01
2093,192C,DZA,3,7,9,51.6,11.7,38,52.4,86,2.85,1.41,0.53
2094,282,DZA,3,7.4,9,41.6,12.9,42,58.7,54,1.61,1.86,1.06
2095,16,DZA,3,7.9,8,52.9,13.4,41,57.1,48,0.55,1.42,0.54
2096,6A,DZA,3,7,7,58.3,12.5,29,55.3,37,2.36,1.18,0.61
2097,748A,DZA,3,6,5,43.4,14.1,21,63.9,58,1.85,1.08,0.54
2098,8,DZA,3,8.6,10,47.3,13.7,43,60.7,48,0.36,1.63,0.74
2099,486,DZA,3,2.7,2,NA,2.9,2,NA,0,0,0.05,0.028
2100,733B,DZA,3,3.1,1,NA,3.1,2,NA,0,0,0.02,0.03
2101,control_in,DZA,3,4,5,29.9,7.6,4,28.8,0,0,0.09,0.06
2102,7A,DZA,3,7.4,9,44.1,13.8,32,56,46,0.88,1.48,0.62
2103,182,DZA,3,8.6,7,49.9,12.5,43,53.7,76,2.11,1.39,0.75
2104,97,DZA,3,6.2,6,52.4,11.9,30,57.9,47,2.33,1.2,0.45
2105,513,DZA,3,6.7,5,48.5,12.3,21,60.9,40,2.19,1,0.62
2106,control_in,DZA,3,3.1,4,NA,5.8,6,22.2,0,0,0.1,0.03
2108,148A,DZA,3,4,5,48.3,9.9,19,59.3,58,2.04,0.78,0.43
2109,176A,DZA,3,6.3,7,58.9,11.5,50,59.4,134,3.4,1.7,0.58
2110,72,DZA,3,5.4,4,52.4,9.6,21,56.1,22,0.89,0.82,0.31
2111,282,DZA,3,4.8,4,48.7,10.1,32,56.6,41,2.81,1.06,0.44
2112,control_in,DZA,3,3.5,3,NA,4.4,4,17.4,0,0,0.08,0.03
2113,206,DZA,3,7.6,19,52.5,14.4,66,59.2,112,2.06,2.2,0.76
2114,283,DZA,3,7.4,8,49.2,8.4,15,64.3,31,2.23,0.94,0.28
2117,753A,DZA,3,7.2,11,55,14.5,48,55.3,115,NA,1.38,0.63
2118,24,DZA,3,3.2,2,NA,9.8,10,56.5,37,2.49,0.52,0.55
2119,243A,DZA,3,7.7,15,39.4,15.3,42,58.1,61,3.18,1.83,0.59
2120,31,DZA,3,4.4,5,26.4,10.4,12,44.5,59,0.99,0.38,0.13
2121,701A,DZA,3,6.4,6,38.7,11.9,33,53.9,69,2.54,1.45,0.62
2122,158A,DZA,3,3.6,4,49.5,8.1,19,59,40,2.22,1.03,0.48
2123,25B,DZA,3,4.9,5,33.7,7.4,6,42.7,46,0.68,0.21,0.08
2124,24,DZA,3,8.6,9,40.1,14.9,36,54.9,54,2.39,1.61,0.92
2125,541,DZA,3,6.4,10,46.9,14,37,52.9,84,0.85,1.68,0.51
2126,169,DZA,3,7.6,13,42.6,14.8,44,60.1,53,3.45,1.96,0.97
2127,557,DZA,3,2.7,4,NA,2.2,2,NA,0,0,0.03,0.019
2128,749A,DZA,3,6.6,6,40.7,12.8,33,56.5,43,2.46,1.29,0.54
2129,69,DZA,3,5.7,6,45,11.3,26,54.6,31,0.6,1.08,0.51
2130,40,DZA,3,7.3,8,44.7,14.1,38,60.7,30,2.24,1.56,0.68
2131,242,DZA,3,6,8,44.8,10.4,26,51,169,0.39,0.61,0.27
2132,522,DZA,3,4.8,4,27.4,5.1,5,14.2,2,0,0.09,0.06
2133,702A,DZA,3,4.1,4,NA,5.4,4,23.9,0,0,0.09,0.09
2134,41,DZA,3,5.2,5,37,10,16,47.9,61,0.66,0.56,0.22
2135,758A,DZA,3,6.2,8,48.2,10.4,33,51.8,30,0.16,1.2,0.75
2136,421,DZA,3,6.8,6,48,13.9,27,52.9,50,3.18,1.48,0.41
2137,209,DZA,3,6.6,6,52.2,13.3,28,53.8,81,2.03,1.18,0.39
2138,117B,DZA,3,5.4,5,36.8,11.7,14,51.6,54,0.23,0.66,0.24
2139,201,DZA,3,6.3,10,44.8,11.8,31,53.9,65,0.35,1.05,0.36
2141,757A,DZA,3,5,5,50.4,10.8,28,55.1,56,1.7,1.09,0.45
2142,27,DZA,3,6.7,5,48.8,12,19,65,27,5.39,0.8,0.56
2143,417,DZA,3,7.5,11,39.5,10.7,19,55.5,23,2.94,0.75,0.43
2144,141,DZA,3,6.4,4,43.5,15,48,54.8,54,NA,1.81,0.42
2145,41,DZA,3,6.2,4,37.7,12.9,16,52,82,1.72,0.47,0.22
2146,421,DZA,3,7.1,6,49.5,13.2,27,56.5,44,4.19,1.18,0.51
2147,216,DZA,3,3.7,4,33.4,10.4,14,53.2,38,1.11,0.67,0.27
2148,320,DZA,3,6.4,12,44.5,13.2,38,58.5,86,2.95,1.52,0.54
2149,724A,DZA,3,6.1,5,33.7,11.3,26,50.6,75,1.18,1.11,0.45
2150,87,DZA,3,7.6,4,45,11.3,25,56.3,63,1.08,0.9,0.48
2151,25A,DZA,3,5.1,8,35.7,10.1,27,45.8,90,0.7,0.95,NA
2153,313,DZA,3,6.1,7,40.7,10,29,57,65,1.11,0.92,0.54
2154,200,DZA,3,7.7,8,51.9,15.4,71,58.7,52,1.89,2.46,0.65
2155,209,DZA,3,5.2,4,40.7,10.6,13,48.4,76,1.47,0.47,0.17
2156,206,DZA,3,7.3,12,50.8,16.3,48,55,35,3.98,1.86,0.47
2157,148A,DZA,3,3.1,4,NA,12.6,13,49.3,26,2.15,0.29,0.1
2158,184,DZA,3,8.3,16,53.8,15.1,44,59.8,46,2.1,1.93,0.8
2159,286,DZA,3,8.5,13,40.9,14.5,53,58.2,51,3.84,1.83,0.84
2160,204,DZA,3,6.7,8,47.9,11.4,31,59.9,32,3.94,1.4,0.87
2161,722B,DZA,3,6.1,4,45.7,12.5,29,57.3,29,4.21,1.09,0.51
2162,530,DZA,3,6.2,8,45.5,13,49,59,67,1.16,1.5,0.68
2164,740A,DZA,3,4.8,2,29,10,11,55.6,41,1.66,0.42,0.16
2165,285,DZA,3,2.4,2,NA,2.3,2,NA,0,0,0.0069,0.011
2166,48,DZA,3,7.6,7,54.8,14,31,60.6,47,2,1.17,0.69
2167,409,DZA,3,8.3,12,47.1,16.3,44,58.5,37,4.53,1.91,0.52
2168,215,DZA,3,4.1,7,40.5,10.3,28,59.2,56,1.98,0.81,0.2
2169,526,DZA,3,8.4,6,46.4,12.9,43,64.3,43,1.6,1.46,0.62
2170,41,DZA,3,7.7,8,36.9,12.6,37,55.7,65,3.05,1.29,0.47
2172,62,DZA,3,7.6,9,57.5,13.7,37,57.4,28,3.89,NA,0.57
2173,9,DZA,3,6.3,7,50.2,11.9,25,51.2,45,0.15,1.03,0.37
2174,714A,DZA,3,6.8,7,46.6,15.9,34,61.3,53,1.55,1.14,0.66
2175,238,DZA,3,2.7,2,40.4,8.4,16,59.5,29,3.63,0.69,0.26
2176,158B,DZA,3,8.1,10,50.7,14.1,39,64.5,41,3.1,1.61,0.42
2177,53,DZA,3,9,7,51.8,14.5,32,56.5,33,1.28,1.38,0.33
2179,7B,DZA,3,8.4,11,52.8,14.2,37,58.7,50,3.71,1.54,0.55
2180,748B,DZA,3,6.6,8,45.1,11.7,26,47.7,66,1.17,NA,0.13
2182,71,DZA,3,4.6,2,37.6,11.1,13,54.2,30,2.15,0.57,0.19
2183,123,DZA,3,8.1,6,46.9,11,27,63,41,3.22,1.1,0.56
2184,714B,DZA,3,5.6,6,52.5,11.8,31,52.3,85,2.05,1.13,0.43
2185,710B,DZA,3,6.2,8,42.1,10.6,30,55.1,56,2.08,1.21,0.56
2186,144A,DZA,3,6.1,6,43.7,11.4,24,53,38,1.22,0.85,0.43
2187,80,DZA,3,6,4,43,11.4,18,54.4,34,3.38,0.76,0.28
2188,710A,DZA,3,3.4,3,37.5,9.4,8,43.7,60,1.19,0.25,0.13
2189,276,DZA,3,5.3,5,45.8,9.5,26,58.7,36,1.32,1.09,0.46
2190,38,DZA,3,4.9,5,43.1,9.8,23,51.7,48,1.95,0.79,0.39
2191,523,DZA,3,6.8,8,37.8,12.8,38,55.9,39,2.74,1.29,0.55
2192,318,DZA,3,5.1,5,38.1,13.4,23,59,52,2.08,0.84,0.32
2193,142,DZA,3,6.1,4,48.8,11,21,56.2,27,3.33,0.83,0.37
2194,15,DZA,3,6.7,6,51.1,13.6,30,63.9,28,2.63,1.15,0.47
2195,486,DZA,3,3.5,3,NA,3.1,2,NA,0,0,0.01,0.023
2196,176B,DZA,3,6.9,5,43.1,13,36,63.5,45,1.44,1.58,0.78
2197,231,DZA,3,7.9,5,42,16.2,35,54.2,148,0.98,1.14,0.51
2198,384,DZA,3,5,3,39.1,11.1,17,62.7,18,2.58,0.64,0.3
2199,258,DZA,3,9.2,6,47.1,13,37,61.3,56,2.44,1.37,0.51
2200,514,DZA,3,6.9,5,41.9,14.5,34,58.3,48,1.48,1.38,0.53
2201,36,DZA,3,0.5,1,NA,5.8,6,46,13,2.26,0.16,0.04
2202,25A,DZA,3,4.9,4,36.4,12.5,10,43.3,88,0.75,0.34,0.17
2203,513,DZA,3,6.1,5,51.8,12.9,21,63.1,31,1.83,0.97,0.5
2204,740A,DZA,3,6.5,5,36.7,12.8,22,55,67,1.85,0.92,0.56
2205,90B,DZA,3,5.4,3,37.5,10,19,46.9,67,2.36,0.85,0.4
2207,206,DZA,3,7.2,5,48.5,16.7,35,61.5,26,4.22,1.7,0.67
2208,85,DZA,3,7.1,5,37,14.4,33,59.5,49,1.5,1.17,0.45
2210,701A,DZA,3,5,3,40.3,10.2,22,60.6,37,3.71,1.05,NA
2211,701A,DZA,3,3.6,3,35.6,11.8,18,57.6,45,2.62,0.8,0.36
2212,739A,DZA,3,3.4,3,38.9,11.8,16,58.1,18,3.52,0.76,0.18
2213,93,DZA,3,7.9,6,41.7,14.9,45,62.1,76,1.82,1.7,0.6
2214,53,DZA,3,7.1,3,42.9,17.3,23,57.5,37,2.79,1.03,0.44
2215,32,DZA,3,3.5,3,41.5,10.1,19,56.3,79,1.53,0.63,0.37
2216,753B,DZA,3,6.3,5,48.7,11.1,31,52.5,61,1.79,1.29,0.25
2217,261,DZA,3,7.6,4,38.1,12.5,39,59.4,46,2.38,1.6,0.36
2218,422,DZA,3,7.1,5,43.4,11.7,30,57.4,57,2.37,1.46,0.46
2219,148B,DZA,3,5.7,5,52.5,12.1,24,56.5,55,1.85,0.99,0.37
2220,238,DZA,3,7.9,10,53.4,12,51,54,98,2.31,2.26,0.67
2221,6A,DZA,3,7.7,5,46.3,12.4,30,64.1,52,3.49,1.39,0.66
2222,231,DZA,3,4.3,4,45.2,9.9,28,47.9,82,1.66,1.16,0.3
2223,717A,DZA,3,2.3,2,NA,2.8,2,NA,0,0,0.01,0.009
2224,204,DZA,3,5.8,9,39.9,13.7,43,59.6,32,2.88,1.75,0.52
2225,7B,DZA,3,7.6,8,44.7,12,34,59.5,36,1.66,1.54,0.6
2226,722A,DZA,3,3.7,6,44.3,13.4,24,53.3,61,2.16,0.88,0.49
2227,69,DZA,3,3.4,2,NA,9.6,12,55.2,26,3.65,0.48,0.28
2228,701B,DZA,3,5.2,3,40.8,13.1,16,56.1,36,2.39,0.61,0.38
2229,92,DZA,3,5.2,4,46.3,9.4,24,58.3,28,2.13,0.88,0.29
2230,758A,DZA,3,4.6,3,44.9,10.2,21,55.1,50,1.71,0.66,0.33
2231,82,DZA,3,7.2,9,58.2,13.6,41,58.5,60,1.7,1.56,0.54
2232,6A,DZA,3,6.3,4,53.3,11.8,34,54.7,47,1.61,1.36,0.56
